supplier_id,supplier_name,category_id,category_name,product_id,product_name,product_unit_price,product_unit_stock,units_on_order,order_id,order_date,order_price,order_quantity,order_discount,customer_id,customer_country,shipper_id,shipper_name,shipped_date,freight,employee_id,employee_last_name,employee_first_name
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10740,1997/11/13,38,14,0.2,WHITC,USA,2,United Package,1997/11/25,81.88,4,Peacock,Margaret
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10741,1997/11/14,19,15,0.2,AROUT,UK,3,Federal Shipping,1997/11/18,10.96,4,Peacock,Margaret
1,Exotic Liquids,2,Condiments,3,Aniseed Syrup,10,13,70,10742,1997/11/14,10,20,0,BOTTM,Canada,3,Federal Shipping,1997/11/18,243.73,3,Leverling,Janet
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10742,1997/11/14,34,50,0,BOTTM,Canada,3,Federal Shipping,1997/11/18,243.73,3,Leverling,Janet
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10742,1997/11/14,34.8,35,0,BOTTM,Canada,3,Federal Shipping,1997/11/18,243.73,3,Leverling,Janet
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10743,1997/11/17,12,28,0.05,AROUT,UK,2,United Package,1997/11/21,23.72,1,Davolio,Nancy
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10744,1997/11/17,18.4,50,0.2,VAFFE,Denmark,1,Speedy Express,1997/11/24,69.19,6,Suyama,Michael
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10745,1997/11/18,62.5,24,0,QUICK,Germany,1,Speedy Express,1997/11/27,3.52,9,Dodsworth,Anne
20,Leka Trading,2,Condiments,44,Gula Malacca,19.45,27,0,10745,1997/11/18,19.45,16,0,QUICK,Germany,1,Speedy Express,1997/11/27,3.52,9,Dodsworth,Anne
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10745,1997/11/18,55,45,0,QUICK,Germany,1,Speedy Express,1997/11/27,3.52,9,Dodsworth,Anne
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10745,1997/11/18,34.8,7,0,QUICK,Germany,1,Speedy Express,1997/11/27,3.52,9,Dodsworth,Anne
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10746,1997/11/19,6,6,0,CHOPS,Switzerland,3,Federal Shipping,1997/11/21,31.43,1,Davolio,Nancy
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10746,1997/11/19,14,28,0,CHOPS,Switzerland,3,Federal Shipping,1997/11/21,31.43,1,Davolio,Nancy
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10746,1997/11/19,49.3,9,0,CHOPS,Switzerland,3,Federal Shipping,1997/11/21,31.43,1,Davolio,Nancy
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10746,1997/11/19,36,40,0,CHOPS,Switzerland,3,Federal Shipping,1997/11/21,31.43,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10747,1997/11/19,12.5,8,0,PICCO,Austria,1,Speedy Express,1997/11/26,117.33,6,Suyama,Michael
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10747,1997/11/19,9.65,35,0,PICCO,Austria,1,Speedy Express,1997/11/26,117.33,6,Suyama,Michael
7,"Pavlova, Ltd.",2,Condiments,63,Vegie-spread,43.9,24,0,10747,1997/11/19,43.9,9,0,PICCO,Austria,1,Speedy Express,1997/11/26,117.33,6,Suyama,Michael
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10747,1997/11/19,36,30,0,PICCO,Austria,1,Speedy Express,1997/11/26,117.33,6,Suyama,Michael
9,PB Knäckebröd AB,5,Grains/Cereals,23,Tunnbröd,9,61,0,10748,1997/11/20,9,44,0,SAVEA,USA,1,Speedy Express,1997/11/28,232.55,3,Leverling,Janet
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10748,1997/11/20,18.4,40,0,SAVEA,USA,1,Speedy Express,1997/11/28,232.55,3,Leverling,Janet
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10748,1997/11/20,38,28,0,SAVEA,USA,1,Speedy Express,1997/11/28,232.55,3,Leverling,Janet
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10749,1997/11/20,38,15,0,ISLAT,UK,2,United Package,1997/12/19,61.53,4,Peacock,Margaret
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10749,1997/11/20,55,6,0,ISLAT,UK,2,United Package,1997/12/19,61.53,4,Peacock,Margaret
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10749,1997/11/20,18,10,0,ISLAT,UK,2,United Package,1997/12/19,61.53,4,Peacock,Margaret
6,Mayumi's,7,Produce,14,Tofu,23.25,35,0,10750,1997/11/21,23.25,5,0.15,WARTH,Finland,1,Speedy Express,1997/11/24,79.3,9,Dodsworth,Anne
21,Lyngbysild,8,Seafood,45,Rogede sild,9.5,5,70,10750,1997/11/21,9.5,40,0.15,WARTH,Finland,1,Speedy Express,1997/11/24,79.3,9,Dodsworth,Anne
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10750,1997/11/21,55,25,0.15,WARTH,Finland,1,Speedy Express,1997/11/24,79.3,9,Dodsworth,Anne
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10751,1997/11/24,31.23,12,0.1,RICSU,Switzerland,3,Federal Shipping,1997/12/3,130.79,3,Leverling,Janet
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10751,1997/11/24,25.89,30,0,RICSU,Switzerland,3,Federal Shipping,1997/12/3,130.79,3,Leverling,Janet
23,Karkki Oy,3,Confections,50,Valkoinen suklaa,16.25,65,0,10751,1997/11/24,16.25,20,0.1,RICSU,Switzerland,3,Federal Shipping,1997/12/3,130.79,3,Leverling,Janet
17,Svensk Sjöföda AB,8,Seafood,73,Röd Kaviar,15,101,0,10751,1997/11/24,15,15,0,RICSU,Switzerland,3,Federal Shipping,1997/12/3,130.79,3,Leverling,Janet
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10752,1997/11/24,18,8,0,NORTS,UK,3,Federal Shipping,1997/11/28,1.39,2,Fuller,Andrew
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10752,1997/11/24,36,3,0,NORTS,UK,3,Federal Shipping,1997/11/28,1.39,2,Fuller,Andrew
21,Lyngbysild,8,Seafood,45,Rogede sild,9.5,5,70,10753,1997/11/25,9.5,4,0,FRANS,Italy,1,Speedy Express,1997/11/27,7.7,3,Leverling,Janet
4,Tokyo Traders,7,Produce,74,Longlife Tofu,10,4,20,10753,1997/11/25,10,5,0,FRANS,Italy,1,Speedy Express,1997/11/27,7.7,3,Leverling,Janet
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10754,1997/11/25,18.4,3,0,MAGAA,Italy,3,Federal Shipping,1997/11/27,2.38,6,Suyama,Michael
22,Zaanse Snoepfabriek,3,Confections,47,Zaanse koeken,9.5,36,0,10755,1997/11/26,9.5,30,0.25,BONAP,France,2,United Package,1997/11/28,16.71,4,Peacock,Margaret
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10755,1997/11/26,38,30,0.25,BONAP,France,2,United Package,1997/11/28,16.71,4,Peacock,Margaret
26,Pasta Buttini s.r.l.,5,Grains/Cereals,57,Ravioli Angelo,19.5,36,0,10755,1997/11/26,19.5,14,0.25,BONAP,France,2,United Package,1997/11/28,16.71,4,Peacock,Margaret
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10755,1997/11/26,36,25,0.25,BONAP,France,2,United Package,1997/11/28,16.71,4,Peacock,Margaret
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10756,1997/11/27,62.5,21,0.2,SPLIR,USA,2,United Package,1997/12/2,73.21,8,Callahan,Laura
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10756,1997/11/27,19,20,0.2,SPLIR,USA,2,United Package,1997/12/2,73.21,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10756,1997/11/27,12.5,6,0.2,SPLIR,USA,2,United Package,1997/12/2,73.21,8,Callahan,Laura
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10756,1997/11/27,36,20,0.2,SPLIR,USA,2,United Package,1997/12/2,73.21,8,Callahan,Laura
16,Bigfoot Breweries,1,Beverages,34,Sasquatch Ale,14,111,0,10757,1997/11/27,14,30,0,SAVEA,USA,1,Speedy Express,1997/12/15,8.19,6,Suyama,Michael
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10757,1997/11/27,55,7,0,SAVEA,USA,1,Speedy Express,1997/12/15,8.19,6,Suyama,Michael
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10757,1997/11/27,49.3,30,0,SAVEA,USA,1,Speedy Express,1997/12/15,8.19,6,Suyama,Michael
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10757,1997/11/27,33.25,24,0,SAVEA,USA,1,Speedy Express,1997/12/15,8.19,6,Suyama,Michael
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10758,1997/11/28,31.23,20,0,RICSU,Switzerland,3,Federal Shipping,1997/12/4,138.17,3,Leverling,Janet
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10758,1997/11/28,7,60,0,RICSU,Switzerland,3,Federal Shipping,1997/12/4,138.17,3,Leverling,Janet
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10758,1997/11/28,15,40,0,RICSU,Switzerland,3,Federal Shipping,1997/12/4,138.17,3,Leverling,Janet
14,Formaggi Fortini s.r.l.,4,Dairy Products,32,Mascarpone Fabioli,32,9,40,10759,1997/11/28,32,10,0,ANATR,Mexico,3,Federal Shipping,1997/12/12,11.99,3,Leverling,Janet
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10760,1997/12/1,14,12,0.25,MAISD,Belgium,1,Speedy Express,1997/12/10,155.64,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,27,Schoggi Schokolade,43.9,49,0,10760,1997/12/1,43.9,40,0,MAISD,Belgium,1,Speedy Express,1997/12/10,155.64,4,Peacock,Margaret
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10760,1997/12/1,46,30,0.25,MAISD,Belgium,1,Speedy Express,1997/12/10,155.64,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10761,1997/12/2,14,35,0.25,RATTC,USA,2,United Package,1997/12/8,18.66,5,Buchanan,Steven
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10761,1997/12/2,7.75,18,0,RATTC,USA,2,United Package,1997/12/8,18.66,5,Buchanan,Steven
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10762,1997/12/2,18,16,0,FOLKO,Sweden,1,Speedy Express,1997/12/9,328.74,3,Leverling,Janet
22,Zaanse Snoepfabriek,3,Confections,47,Zaanse koeken,9.5,36,0,10762,1997/12/2,9.5,30,0,FOLKO,Sweden,1,Speedy Express,1997/12/9,328.74,3,Leverling,Janet
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10762,1997/12/2,53,28,0,FOLKO,Sweden,1,Speedy Express,1997/12/9,328.74,3,Leverling,Janet
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10762,1997/12/2,38,60,0,FOLKO,Sweden,1,Speedy Express,1997/12/9,328.74,3,Leverling,Janet
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10763,1997/12/3,10,40,0,FOLIG,France,3,Federal Shipping,1997/12/8,37.35,3,Leverling,Janet
9,PB Knäckebröd AB,5,Grains/Cereals,22,Gustaf's Knäckebröd,21,104,0,10763,1997/12/3,21,6,0,FOLIG,France,3,Federal Shipping,1997/12/8,37.35,3,Leverling,Janet
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10763,1997/12/3,4.5,20,0,FOLIG,France,3,Federal Shipping,1997/12/8,37.35,3,Leverling,Janet
1,Exotic Liquids,2,Condiments,3,Aniseed Syrup,10,13,70,10764,1997/12/3,10,20,0.1,ERNSH,Austria,3,Federal Shipping,1997/12/8,145.45,6,Suyama,Michael
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10764,1997/12/3,18,130,0.1,ERNSH,Austria,3,Federal Shipping,1997/12/8,145.45,6,Suyama,Michael
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10765,1997/12/4,21.05,80,0.1,QUICK,Germany,3,Federal Shipping,1997/12/9,42.74,3,Leverling,Janet
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10766,1997/12/5,19,40,0,OTTIK,Germany,1,Speedy Express,1997/12/9,157.55,4,Peacock,Margaret
3,Grandma Kelly's Homestead,7,Produce,7,Uncle Bob's Organic Dried Pears,30,15,0,10766,1997/12/5,30,35,0,OTTIK,Germany,1,Speedy Express,1997/12/9,157.55,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10766,1997/12/5,12.5,40,0,OTTIK,Germany,1,Speedy Express,1997/12/9,157.55,4,Peacock,Margaret
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10767,1997/12/5,14,2,0,SUPRD,Belgium,3,Federal Shipping,1997/12/15,1.59,4,Peacock,Margaret
9,PB Knäckebröd AB,5,Grains/Cereals,22,Gustaf's Knäckebröd,21,104,0,10768,1997/12/8,21,4,0,AROUT,UK,2,United Package,1997/12/15,146.32,3,Leverling,Janet
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10768,1997/12/8,12.5,50,0,AROUT,UK,2,United Package,1997/12/15,146.32,3,Leverling,Janet
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10768,1997/12/8,34,15,0,AROUT,UK,2,United Package,1997/12/15,146.32,3,Leverling,Janet
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10768,1997/12/8,21.5,12,0,AROUT,UK,2,United Package,1997/12/15,146.32,3,Leverling,Janet
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10769,1997/12/8,9.65,30,0.05,VAFFE,Denmark,1,Speedy Express,1997/12/12,65.06,3,Leverling,Janet
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10769,1997/12/8,7,15,0.05,VAFFE,Denmark,1,Speedy Express,1997/12/12,65.06,3,Leverling,Janet
29,Forêts d'érables,2,Condiments,61,Sirop d'érable,28.5,113,0,10769,1997/12/8,28.5,20,0,VAFFE,Denmark,1,Speedy Express,1997/12/12,65.06,3,Leverling,Janet
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10769,1997/12/8,49.3,15,0,VAFFE,Denmark,1,Speedy Express,1997/12/12,65.06,3,Leverling,Janet
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10770,1997/12/9,21,15,0.25,HANAR,Brazil,3,Federal Shipping,1997/12/17,5.32,8,Callahan,Laura
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10771,1997/12/10,21.5,16,0,ERNSH,Austria,2,United Package,1998/1/2,11.19,9,Dodsworth,Anne
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10772,1997/12/10,123.79,18,0,LEHMS,Germany,2,United Package,1997/12/19,91.28,3,Leverling,Janet
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10772,1997/12/10,55,25,0,LEHMS,Germany,2,United Package,1997/12/19,91.28,3,Leverling,Janet
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10773,1997/12/11,39,33,0,ERNSH,Austria,3,Federal Shipping,1997/12/16,96.43,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10773,1997/12/11,12.5,70,0.2,ERNSH,Austria,3,Federal Shipping,1997/12/16,96.43,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10773,1997/12/11,7.75,7,0.2,ERNSH,Austria,3,Federal Shipping,1997/12/16,96.43,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10774,1997/12/11,12.5,2,0.25,FOLKO,Sweden,1,Speedy Express,1997/12/12,48.2,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,66,Louisiana Hot Spiced Okra,17,4,100,10774,1997/12/11,17,50,0,FOLKO,Sweden,1,Speedy Express,1997/12/12,48.2,4,Peacock,Margaret
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10775,1997/12/12,31,6,0,THECR,USA,1,Speedy Express,1997/12/26,20.25,7,King,Robert
16,Bigfoot Breweries,1,Beverages,67,Laughing Lumberjack Lager,14,52,0,10775,1997/12/12,14,3,0,THECR,USA,1,Speedy Express,1997/12/26,20.25,7,King,Robert
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10776,1997/12/15,12.5,16,0.05,ERNSH,Austria,3,Federal Shipping,1997/12/18,351.53,1,Davolio,Nancy
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10776,1997/12/15,14,12,0.05,ERNSH,Austria,3,Federal Shipping,1997/12/18,351.53,1,Davolio,Nancy
21,Lyngbysild,8,Seafood,45,Rogede sild,9.5,5,70,10776,1997/12/15,9.5,27,0.05,ERNSH,Austria,3,Federal Shipping,1997/12/18,351.53,1,Davolio,Nancy
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10776,1997/12/15,53,120,0.05,ERNSH,Austria,3,Federal Shipping,1997/12/18,351.53,1,Davolio,Nancy
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10777,1997/12/15,14,20,0.2,GOURL,Brazil,2,United Package,1998/1/21,3.01,7,King,Robert
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10778,1997/12/16,9.65,10,0,BERGS,Sweden,1,Speedy Express,1997/12/24,6.79,3,Leverling,Janet
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10779,1997/12/16,17.45,20,0,MORGK,Germany,2,United Package,1998/1/14,58.13,3,Leverling,Janet
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10779,1997/12/16,49.3,20,0,MORGK,Germany,2,United Package,1998/1/14,58.13,3,Leverling,Janet
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10780,1997/12/16,15,35,0,LILAS,Venezuela,1,Speedy Express,1997/12/25,42.13,2,Fuller,Andrew
12,Plutzer Lebensmittelgroßmärkte AG,2,Condiments,77,Original Frankfurter grüne Soße,13,32,0,10780,1997/12/16,13,15,0,LILAS,Venezuela,1,Speedy Express,1997/12/25,42.13,2,Fuller,Andrew
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10781,1997/12/17,7.45,3,0.2,WARTH,Finland,3,Federal Shipping,1997/12/19,73.16,2,Fuller,Andrew
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10781,1997/12/17,38,20,0.2,WARTH,Finland,3,Federal Shipping,1997/12/19,73.16,2,Fuller,Andrew
4,Tokyo Traders,7,Produce,74,Longlife Tofu,10,4,20,10781,1997/12/17,10,35,0,WARTH,Finland,3,Federal Shipping,1997/12/19,73.16,2,Fuller,Andrew
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10782,1997/12/17,12.5,1,0,CACTU,Argentina,3,Federal Shipping,1997/12/22,1.1,9,Dodsworth,Anne
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10783,1997/12/18,12.5,10,0,HANAR,Brazil,2,United Package,1997/12/19,124.98,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,38,Côte de Blaye,263.5,17,0,10783,1997/12/18,263.5,5,0,HANAR,Brazil,2,United Package,1997/12/19,124.98,4,Peacock,Margaret
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10784,1997/12/18,19,30,0,MAGAA,Italy,3,Federal Shipping,1997/12/22,70.09,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10784,1997/12/18,18,2,0.15,MAGAA,Italy,3,Federal Shipping,1997/12/22,70.09,4,Peacock,Margaret
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10784,1997/12/18,34.8,30,0.15,MAGAA,Italy,3,Federal Shipping,1997/12/22,70.09,4,Peacock,Margaret
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10785,1997/12/18,31,10,0,GROSR,Venezuela,3,Federal Shipping,1997/12/24,1.51,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10785,1997/12/18,7.75,10,0,GROSR,Venezuela,3,Federal Shipping,1997/12/24,1.51,1,Davolio,Nancy
3,Grandma Kelly's Homestead,2,Condiments,8,Northwoods Cranberry Sauce,40,6,0,10786,1997/12/19,40,30,0.2,QUEEN,Brazil,1,Speedy Express,1997/12/23,110.87,8,Callahan,Laura
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10786,1997/12/19,25.89,15,0.2,QUEEN,Brazil,1,Speedy Express,1997/12/23,110.87,8,Callahan,Laura
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10786,1997/12/19,7.75,42,0.2,QUEEN,Brazil,1,Speedy Express,1997/12/23,110.87,8,Callahan,Laura
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10787,1997/12/19,19,15,0.05,LAMAI,France,1,Speedy Express,1997/12/26,249.93,2,Fuller,Andrew
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10787,1997/12/19,123.79,20,0.05,LAMAI,France,1,Speedy Express,1997/12/26,249.93,2,Fuller,Andrew
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10788,1997/12/22,9.2,50,0.05,QUICK,Germany,2,United Package,1998/1/19,42.7,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10788,1997/12/22,7.75,40,0.05,QUICK,Germany,2,United Package,1998/1/19,42.7,1,Davolio,Nancy
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10789,1997/12/22,62.5,30,0,FOLIG,France,2,United Package,1997/12/31,100.6,1,Davolio,Nancy
16,Bigfoot Breweries,1,Beverages,35,Steeleye Stout,18,20,0,10789,1997/12/22,18,15,0,FOLIG,France,2,United Package,1997/12/31,100.6,1,Davolio,Nancy
7,"Pavlova, Ltd.",2,Condiments,63,Vegie-spread,43.9,24,0,10789,1997/12/22,43.9,30,0,FOLIG,France,2,United Package,1997/12/31,100.6,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10789,1997/12/22,12.5,18,0,FOLIG,France,2,United Package,1997/12/31,100.6,1,Davolio,Nancy
3,Grandma Kelly's Homestead,7,Produce,7,Uncle Bob's Organic Dried Pears,30,15,0,10790,1997/12/22,30,3,0.15,GOURL,Brazil,1,Speedy Express,1997/12/26,28.23,6,Suyama,Michael
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10790,1997/12/22,38,20,0.15,GOURL,Brazil,1,Speedy Express,1997/12/26,28.23,6,Suyama,Michael
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10791,1997/12/23,123.79,14,0.05,FRANK,Germany,2,United Package,1998/1/1,16.85,6,Suyama,Michael
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10791,1997/12/23,9.65,20,0.05,FRANK,Germany,2,United Package,1998/1/1,16.85,6,Suyama,Michael
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10792,1997/12/23,19,10,0,WOLZA,Poland,3,Federal Shipping,1997/12/31,23.79,1,Davolio,Nancy
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10792,1997/12/23,7.45,3,0,WOLZA,Poland,3,Federal Shipping,1997/12/31,23.79,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10792,1997/12/23,12.5,15,0,WOLZA,Poland,3,Federal Shipping,1997/12/31,23.79,1,Davolio,Nancy
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10793,1997/12/24,9.65,14,0,AROUT,UK,3,Federal Shipping,1998/1/8,4.52,3,Leverling,Janet
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10793,1997/12/24,7,8,0,AROUT,UK,3,Federal Shipping,1998/1/8,4.52,3,Leverling,Janet
6,Mayumi's,7,Produce,14,Tofu,23.25,35,0,10794,1997/12/24,23.25,15,0.2,QUEDE,Brazil,1,Speedy Express,1998/1/2,21.49,6,Suyama,Michael
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10794,1997/12/24,7.45,6,0.2,QUEDE,Brazil,1,Speedy Express,1998/1/2,21.49,6,Suyama,Michael
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10795,1997/12/24,17.45,65,0,ERNSH,Austria,2,United Package,1998/1/20,126.66,8,Callahan,Laura
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10795,1997/12/24,39,35,0.25,ERNSH,Austria,2,United Package,1998/1/20,126.66,8,Callahan,Laura
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10796,1997/12/25,31.23,21,0.2,HILAA,Venezuela,1,Speedy Express,1998/1/14,26.52,3,Leverling,Janet
